Date,Time UTC+1,Asset,AR Forecast,AR Rolling Hit-Rate,AR Alpha,AR ACD,MA Forecast,MA Rolling Hit-Rate,MA ACD,ARMA Forecast,AMRA Rolling Hit-Rate,ARMA ACD,Last Input,SD,MAD,0.25,0.5,0.75,0.8,0.9,0.95,0.99,1
09-08-16,22:20:16,EUR/GBP,UP,50.9,-0.06,1.00E-04,DOWN,50.3,-1.00E-04,DOWN,50.3,-1.00E-04,0.85448,0.0053,0.0035,,,,,,,,
09-08-16,22:20:19,NZD/USD,DOWN,50.3,-0.07,-5.00E-04,DOWN,47.9,-3.00E-04,DOWN,47.9,-2.00E-04,0.71612,0.0052,0.004,,,,,,,,
09-08-16,22:20:23,EUR/SEK,UP,52.1,-0.11,0.0016,UP,51.5,0.0043,UP,50.3,0.0037,9.4793,0.0327,0.0239,,,,,,,,
09-08-16,22:20:27,EUR/NOK,UP,45.4,-0.07,0.0021,UP,49.7,0.0042,UP,47.9,0.0033,9.33915,0.0502,0.0377,,,,,,,,
09-08-16,22:20:32,USD/SEK,UP,52.8,-0.11,0.0055,UP,54,0.0055,UP,57.1,0.0074,8.5296,0.0521,0.0346,,,,,,,,
09-08-16,22:20:36,USD/NOK,UP,57.7,-0.14,0.0055,UP,47.2,0.01,UP,47.9,0.0098,8.40406,0.0612,0.0441,,,,,,,,
09-08-16,22:20:39,EUR/JPY,UP,46,-0.08,0.0061,UP,50.9,0.0144,UP,50.9,0.0205,113.22,0.8774,0.5777,,,,,,,,
09-08-16,22:20:42,XAU/USD,DOWN,46.6,-0.07,-0.2146,DOWN,54,-0.4461,DOWN,54,-0.5282,1340.536,11.0701,7.8925,,,,,,,,
09-08-16,22:20:45,XAG/USD,DOWN,50.9,-0.02,-0.0055,DOWN,53.4,-0.003,DOWN,53.4,-0.0057,19.84903,0.2282,0.1645,,,,,,,,
09-08-16,22:20:49,XPD/USD,UP,52.5,0.05,0.1486,UP,49.4,0.2396,UP,49.4,0.2302,692.25,10.5953,7.9212,,,,,,,,
09-08-16,22:20:52,XPT/USD,DOWN,52.8,0.06,-0.6809,UP,53.4,0.2974,UP,53.4,0.31,1154.028,12.3621,9.5141,,,,,,,,
09-08-16,22:20:56,SPX500/USD,DOWN,51.5,-0.02,-1.1224,DOWN,47.9,-0.0214,DOWN,47.9,-0.0292,2181.4,18.2717,12.9497,,,,,,,,
09-08-16,22:21:00,WTICO_USD,UP,44.2,-0.1,0.0164,DOWN,47.9,-0.0164,UP,42.3,0.0192,42.476,1.0565,0.8118,,,,,,,,
09-08-16,22:21:03,BCO/USD,UP,48.1,-0.11,0.0288,DOWN,50,-0.0056,UP,50,0.0297,44.662,1.0886,0.8293,,,,,,,,
11-08-16,07:45:16,EUR/USD,UP,45.4,-0.04,0,DOWN,55.8,-1.00E-04,UP,55.2,0,1.11125,0.0063,0.0044,,,,,,,,
11-08-16,07:45:28,USD/JPY,DOWN,52.8,0.08,-0.0552,DOWN,50.3,-0.0317,DOWN,53.4,-0.0226,101.921,0.6992,0.5149,,,,,,,,
11-08-16,07:45:35,GBP/USD,UP,60.1,-0.12,2.00E-04,UP,57.7,1.00E-04,DOWN,57.7,-3.00E-04,1.3,0.0116,0.0066,,,,,,,,
11-08-16,07:45:44,USD/CHF,DOWN,54.6,0.13,-1.00E-04,DOWN,52.8,-2.00E-04,DOWN,52.8,-1.00E-04,0.98184,0.0049,0.0036,,,,,,,,
11-08-16,07:45:53,AUD/USD,DOWN,47.2,-0.11,-4.00E-04,DOWN,52.8,-4.00E-04,DOWN,49.7,-4.00E-04,0.76674,0.0051,0.0039,,,,,,,,
11-08-16,07:46:01,USD/CAD,UP,46,-0.04,8.00E-04,UP,50.9,2.00E-04,UP,50.9,3.00E-04,1.31267,0.0074,0.0055,,,,,,,,
11-08-16,07:46:11,EUR/CHF,DOWN,45.4,-0.23,-5.00E-04,DOWN,49.1,-4.00E-04,DOWN,47.2,-2.00E-04,1.09089,0.0035,0.0025,,,,,,,,
11-08-16,07:46:18,EUR/GBP,UP,50.9,-0.06,1.00E-04,DOWN,50.3,-1.00E-04,DOWN,50.3,-1.00E-04,0.85448,0.0053,0.0035,,,,,,,,
11-08-16,07:46:25,NZD/USD,DOWN,50.3,-0.07,-5.00E-04,DOWN,47.9,-3.00E-04,DOWN,47.9,-2.00E-04,0.71612,0.0052,0.004,,,,,,,,
11-08-16,07:46:35,EUR/SEK,UP,52.1,-0.11,0.0016,UP,51.5,0.0043,UP,50.3,0.0037,9.4793,0.0327,0.0239,,,,,,,,
11-08-16,07:46:44,EUR/NOK,UP,45.4,-0.07,0.0021,UP,49.7,0.0042,UP,47.9,0.0033,9.33915,0.0502,0.0377,,,,,,,,
11-08-16,07:46:53,USD/SEK,UP,52.8,-0.11,0.0055,UP,54,0.0055,UP,57.1,0.0074,8.5296,0.0521,0.0346,,,,,,,,
11-08-16,07:47:03,USD/NOK,UP,57.7,-0.14,0.0055,UP,47.2,0.01,UP,47.9,0.0098,8.40406,0.0612,0.0441,,,,,,,,
11-08-16,07:47:09,EUR/JPY,UP,46,-0.08,0.0061,UP,50.9,0.0144,UP,50.9,0.0205,113.22,0.8774,0.5777,,,,,,,,
11-08-16,07:47:16,XAU/USD,DOWN,46.6,-0.07,-0.2146,DOWN,54,-0.4461,DOWN,54,-0.5282,1340.536,11.0701,7.8925,,,,,,,,
11-08-16,07:47:23,XAG/USD,DOWN,50.9,-0.02,-0.0055,DOWN,53.4,-0.003,DOWN,53.4,-0.0057,19.84903,0.2282,0.1645,,,,,,,,
11-08-16,07:47:31,XPD/USD,UP,52.5,0.05,0.1486,UP,49.4,0.2396,UP,49.4,0.2302,692.25,10.5953,7.9212,,,,,,,,
11-08-16,07:47:38,XPT/USD,DOWN,52.8,0.06,-0.6809,UP,53.4,0.2974,UP,53.4,0.31,1154.028,12.3621,9.5141,,,,,,,,
11-08-16,07:47:47,SPX500/USD,DOWN,51.5,-0.02,-1.1224,DOWN,47.9,-0.0214,DOWN,47.9,-0.0292,2181.4,18.2717,12.9497,,,,,,,,
11-08-16,07:47:56,WTICO_USD,UP,44.2,-0.1,0.0164,DOWN,47.9,-0.0164,UP,42.3,0.0192,42.476,1.0565,0.8118,,,,,,,,
11-08-16,07:48:03,BCO/USD,UP,48.1,-0.11,0.0288,DOWN,50,-0.0056,UP,50,0.0297,44.662,1.0886,0.8293,,,,,,,,
12-08-16,07:45:28,EUR/USD,UP,45.4,-0.04,0,DOWN,55.8,-1.00E-04,UP,55.2,0,1.11125,0.0063,0.0044,,,,,,,,
12-08-16,07:45:41,USD/JPY,DOWN,52.8,0.08,-0.0552,DOWN,50.3,-0.0317,DOWN,53.4,-0.0226,101.921,0.6992,0.5149,,,,,,,,
12-08-16,07:45:50,GBP/USD,UP,60.1,-0.12,2.00E-04,UP,57.7,1.00E-04,DOWN,57.7,-3.00E-04,1.3,0.0116,0.0066,,,,,,,,
12-08-16,07:46:05,USD/CHF,DOWN,54.6,0.13,-1.00E-04,DOWN,52.8,-2.00E-04,DOWN,52.8,-1.00E-04,0.98184,0.0049,0.0036,,,,,,,,
12-08-16,07:46:17,AUD/USD,DOWN,47.2,-0.11,-4.00E-04,DOWN,52.8,-4.00E-04,DOWN,49.7,-4.00E-04,0.76674,0.0051,0.0039,,,,,,,,
12-08-16,07:46:27,USD/CAD,UP,46,-0.04,8.00E-04,UP,50.9,2.00E-04,UP,50.9,3.00E-04,1.31267,0.0074,0.0055,,,,,,,,
12-08-16,07:46:40,EUR/CHF,DOWN,45.4,-0.23,-5.00E-04,DOWN,49.1,-4.00E-04,DOWN,47.2,-2.00E-04,1.09089,0.0035,0.0025,,,,,,,,
12-08-16,07:46:51,EUR/GBP,UP,50.9,-0.06,1.00E-04,DOWN,50.3,-1.00E-04,DOWN,50.3,-1.00E-04,0.85448,0.0053,0.0035,,,,,,,,
12-08-16,07:47:01,NZD/USD,DOWN,50.3,-0.07,-5.00E-04,DOWN,47.9,-3.00E-04,DOWN,47.9,-2.00E-04,0.71612,0.0052,0.004,,,,,,,,
12-08-16,07:47:12,EUR/SEK,UP,52.1,-0.11,0.0016,UP,51.5,0.0043,UP,50.3,0.0037,9.4793,0.0327,0.0239,,,,,,,,
12-08-16,07:47:25,EUR/NOK,UP,45.4,-0.07,0.0021,UP,49.7,0.0042,UP,47.9,0.0033,9.33915,0.0502,0.0377,,,,,,,,
12-08-16,07:47:38,USD/SEK,UP,52.8,-0.11,0.0055,UP,54,0.0055,UP,57.1,0.0074,8.5296,0.0521,0.0346,,,,,,,,
12-08-16,07:47:48,USD/NOK,UP,57.7,-0.14,0.0055,UP,47.2,0.01,UP,47.9,0.0098,8.40406,0.0612,0.0441,,,,,,,,
12-08-16,07:47:57,EUR/JPY,UP,46,-0.08,0.0061,UP,50.9,0.0144,UP,50.9,0.0205,113.22,0.8774,0.5777,,,,,,,,
12-08-16,07:48:06,XAU/USD,DOWN,46.6,-0.07,-0.2146,DOWN,54,-0.4461,DOWN,54,-0.5282,1340.536,11.0701,7.8925,,,,,,,,
12-08-16,07:48:14,XAG/USD,DOWN,50.9,-0.02,-0.0055,DOWN,53.4,-0.003,DOWN,53.4,-0.0057,19.84903,0.2282,0.1645,,,,,,,,
12-08-16,07:48:26,XPD/USD,UP,52.5,0.05,0.1486,UP,49.4,0.2396,UP,49.4,0.2302,692.25,10.5953,7.9212,,,,,,,,
12-08-16,07:48:34,XPT/USD,DOWN,52.8,0.06,-0.6809,UP,53.4,0.2974,UP,53.4,0.31,1154.028,12.3621,9.5141,,,,,,,,
12-08-16,07:48:47,SPX500/USD,DOWN,51.5,-0.02,-1.1224,DOWN,47.9,-0.0214,DOWN,47.9,-0.0292,2181.4,18.2717,12.9497,,,,,,,,
12-08-16,07:48:58,WTICO_USD,UP,44.2,-0.1,0.0164,DOWN,47.9,-0.0164,UP,42.3,0.0192,42.476,1.0565,0.8118,,,,,,,,
12-08-16,07:49:05,BCO/USD,UP,48.1,-0.11,0.0288,DOWN,50,-0.0056,UP,50,0.0297,44.662,1.0886,0.8293,,,,,,,,
17-08-16,21:18:51,EUR/USD,DOWN,46,-0.02,-3.00E-04,UP,49.7,0,DOWN,50.9,-5.00E-04,1.12651,0.0061,0.0044,,,,,,,,
17-08-16,21:18:54,USD/JPY,UP,52.8,0.08,0.0368,DOWN,53.4,-0.0023,UP,53.4,0.0122,100.926,0.7059,0.5216,,,,,,,,
17-08-16,21:18:57,GBP/USD,UP,54.6,-0.02,9.00E-04,UP,53.4,0,UP,53.4,2.00E-04,1.30189,0.0105,0.0066,,,,,,,,
17-08-16,21:19:00,USD/CHF,UP,48.5,0.11,0,UP,49.1,0,DOWN,49.7,-3.00E-04,0.96318,0.0049,0.0036,,,,,,,,
17-08-16,21:19:03,AUD/USD,UP,52.1,-0.09,1.00E-04,UP,54,0,UP,54,0,0.767,0.005,0.0039,,,,,,,,
17-08-16,21:19:06,USD/CAD,UP,52.8,-0.03,2.00E-04,UP,44.8,0,UP,46.6,0,1.28745,0.0075,0.0055,,,,,,,,
17-08-16,21:19:09,EUR/CHF,DOWN,46.6,-0.14,-1.00E-04,UP,54,1.00E-04,UP,52.8,0,1.08472,0.003,0.0023,,,,,,,,
17-08-16,21:19:12,EUR/GBP,UP,46,0,1.00E-04,UP,42.3,0,UP,47.2,0,0.86514,0.0051,0.0036,,,,,,,,
17-08-16,21:19:15,NZD/USD,UP,44.2,-0.1,0,UP,50.3,0,DOWN,50.3,-1.00E-04,0.72575,0.0052,0.004,,,,,,,,
17-08-16,21:19:17,EUR/SEK,DOWN,51.5,-0.09,-0.0017,DOWN,52.1,-2.00E-04,DOWN,52.1,-0.0016,9.4838,0.0309,0.0228,,,,,,,,
17-08-16,21:19:21,EUR/NOK,DOWN,47.9,-0.02,-0.0038,DOWN,43.6,-1.00E-04,UP,49.1,0.0066,9.24541,0.05,0.0382,,,,,,,,
17-08-16,21:19:23,USD/SEK,UP,55.2,-0.07,1.00E-04,UP,54.6,1.00E-04,UP,54.6,0.0067,8.42016,0.0487,0.0334,,,,,,,,
17-08-16,21:19:26,USD/NOK,UP,49.7,-0.07,0.0011,DOWN,50.3,-3.00E-04,UP,50.3,0.0015,8.20978,0.0585,0.0439,,,,,,,,
17-08-16,21:19:29,EUR/JPY,UP,52.1,0.01,0.0596,DOWN,57.1,-0.001,UP,52.1,0.0037,113.518,0.7969,0.5439,,,,,,,,
17-08-16,21:19:32,XAU/USD,DOWN,44.8,-0.05,-0.1439,UP,51.5,0.0102,UP,51.5,0.0043,1342.24,10.9056,8.1202,,,,,,,,
17-08-16,21:19:34,XAG/USD,DOWN,45.4,-0.02,-0.0188,UP,49.7,7.00E-04,DOWN,49.7,-0.004,19.70208,0.2258,0.1642,,,,,,,,
17-08-16,21:19:37,XPD/USD,UP,50,0.04,0.3403,UP,52.5,0.0627,UP,52.5,0.0898,696.78,11.0766,8.1498,,,,,,,,
17-08-16,21:19:39,XPT/USD,UP,49.7,0.1,1.1607,UP,55.8,0.1101,DOWN,55.8,-0.2793,1112.549,12.5824,9.662,,,,,,,,
17-08-16,21:19:42,SPX500/USD,DOWN,50.3,0.02,-0.2774,DOWN,49.1,-0.0498,DOWN,49.1,-0.0509,2180.2,18.0455,12.6474,,,,,,,,
17-08-16,21:19:45,WTICO_USD,DOWN,45.7,-0.1,-0.0063,DOWN,45.7,-0.0056,UP,45.7,0.0231,46.113,1.0719,0.8232,,,,,,,,
17-08-16,21:19:48,BCO/USD,UP,48.1,-0.11,0.0408,DOWN,47.5,-0.0039,UP,47.5,0.0333,48.536,1.1096,0.8426,,,,,,,,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-08-23","23:00:30","EUR/USD","UP","51.1","0","0","UP","51.4","0","UP","51.4","0","1.13057","9e-04","6e-04","2e-04","4e-04","9e-04","0.001","0.0013","0.0017","0.0031","0.0071"
"2016-08-23","23:00:38","USD/JPY","UP","48.9","-0.06","0.0152","UP","49.8","8e-04","UP","50.8","9e-04","100.204","0.1587","0.1039","0.034","0.068","0.131","0.1571","0.2228","0.3277","0.6222","1.128"
"2016-08-23","23:00:45","GBP/USD","UP","50.5","-0.02","0","UP","52.6","0","UP","52.6","0","1.3193","0.0017","0.0011","3e-04","8e-04","0.0014","0.0015","0.0025","0.0034","0.0053","0.0125"
"2016-08-23","23:00:52","USD/CHF","UP","53.8","0.03","0","UP","48","0","UP","48","0","0.98165","9e-04","6e-04","2e-04","4e-04","8e-04","9e-04","0.0014","0.002","0.0033","0.0066"
"2016-08-23","23:00:58","AUD/USD","UP","46.2","0.06","0","UP","41.8","0","UP","41.8","0","0.76702","0.001","7e-04","2e-04","5e-04","0.001","0.0011","0.0016","0.0022","0.0034","0.0045"
"2016-08-23","23:01:05","USD/CAD","UP","45.8","0.01","0","UP","46.8","0","UP","46.8","0","1.31238","0.0015","0.001","3e-04","7e-04","0.0013","0.0015","0.0023","0.0029","0.0049","0.0133"
"2016-08-23","23:01:11","EUR/CHF","UP","49.2","-0.1","0","UP","49.5","0","UP","49.5","0","1.0909","6e-04","4e-04","1e-04","3e-04","6e-04","6e-04","9e-04","0.0014","0.0022","0.0037"
"2016-08-23","23:01:18","EUR/GBP","UP","50.8","0.07","0","UP","50.2","0","UP","50.2","0","0.85456","0.0012","8e-04","3e-04","6e-04","0.0011","0.0013","0.0019","0.0024","0.0036","0.0077"
"2016-08-23","23:01:25","NZD/USD","UP","49.8","0.01","0","UP","52.3","0","UP","52.3","0","0.71621","0.0012","8e-04","3e-04","6e-04","0.001","0.0012","0.0016","0.0023","0.0044","0.006"
"2016-08-23","23:01:33","EUR/SEK","UP","51.4","-0.07","2e-04","UP","51.7","1e-04","UP","51.7","0","9.48069","0.006","0.0042","0.0012","0.0031","0.0059","0.0068","0.0094","0.0131","0.0219","0.0244"
"2016-08-23","23:01:41","EUR/NOK","DOWN","48.6","0","-1e-04","UP","50.8","0","UP","49.5","0","9.339","0.0084","0.0059","0.0016","0.0037","0.0085","0.01","0.0137","0.0171","0.0266","0.0389"
"2016-08-23","23:01:48","USD/SEK","UP","49.2","-0.05","1e-04","UP","52","0","UP","52.6","1e-04","8.53177","0.0095","0.0067","0.0019","0.0048","0.009","0.011","0.0154","0.0197","0.0294","0.0503"
"2016-08-23","23:01:54","USD/NOK","UP","50.8","0","3e-04","UP","53.2","0","UP","53.2","0","8.40368","0.0105","0.0072","0.0021","0.0049","0.0097","0.0113","0.0162","0.0222","0.0353","0.0599"
"2016-08-23","23:02:00","EUR/JPY","DOWN","52.9","-0.08","-0.0025","DOWN","56.3","-0.0022","DOWN","56.3","-0.0029","113.259","0.2174","0.1512","0.046","0.106","0.2071","0.2386","0.3334","0.4281","0.7977","1.175"
"2016-08-23","23:02:08","XAU/USD","DOWN","53.3","0.03","-0.0284","DOWN","49","-0.0098","DOWN","50","-0.0267","1340.169","2.2538","1.5677","0.4889","1.069","2.1154","2.4399","3.5236","4.6672","7.6614","14.156"
"2016-08-23","23:02:15","XAG/USD","UP","53","-0.07","0","DOWN","54.3","-1e-04","UP","52.3","1e-04","19.84503","0.0646","0.0434","0.0126","0.0281","0.0584","0.0659","0.0946","0.1232","0.2739","0.3654"
"2016-08-23","23:02:20","XPD/USD","UP","51.9","-0.07","0.0612","UP","52.5","0.0234","UP","52.5","0.021","692.25","2.2848","1.4953","0.391","0.959","1.9331","2.3201","3.55","4.9344","8.432","14.714"
"2016-08-23","23:02:28","XPT/USD","UP","48.7","0.02","0.0458","UP","44.1","0.0089","UP","42.4","0.0138","1154.028","3.077","2.0758","0.6036","1.375","2.7643","3.0734","4.7404","6.5086","11.1082","18.318"
"2016-08-23","23:02:36","SPX500/USD","DOWN","51.3","-0.14","-0.0115","DOWN","51","-0.0452","DOWN","52.3","-0.035","2181.1","2.2722","1.5111","0.4","1","1.9","2.2","3.6","4.8462","8.1","13.5"
"2016-08-23","23:02:43","WTICO_USD","UP","49.3","0.01","8e-04","DOWN","47.1","-1e-04","UP","47.1","1e-04","42.486","0.1872","0.1239","0.037","0.081","0.1603","0.1881","0.2856","0.3857","0.7932","0.958"
"2016-08-23","23:02:49","BCO/USD","DOWN","47.3","0.02","-3e-04","DOWN","48","-1e-04","UP","48","4e-04","44.682","0.1969","0.1308","0.033","0.0805","0.169","0.2102","0.3266","0.4056","0.8706","0.979"
"2016-09-06","10:14:15","EUR/USD","UP","49.2","-0.03","0","UP","53.7","0","UP","53.7","0","1.11598","9e-04","6e-04","2e-04","4e-04","8e-04","0.001","0.0013","0.0017","0.0028","0.0059"
"2016-09-06","10:14:22","USD/JPY","DOWN","47.6","0","-5e-04","UP","47.3","1e-04","UP","47.3","0.0013","103.32","0.1261","0.0841","0.026","0.0585","0.11","0.123","0.18","0.232","0.4435","1.028"
"2016-09-06","10:14:26","GBP/USD","DOWN","52.4","-0.09","-1e-04","UP","54","0","UP","54","0","1.33357","0.0016","0.001","3e-04","7e-04","0.0013","0.0015","0.0023","0.0032","0.0053","0.0122"
"2016-09-06","10:14:32","USD/CHF","UP","49.8","-0.06","0","UP","48.2","0","UP","48.2","1e-04","0.98005","9e-04","6e-04","2e-04","4e-04","7e-04","9e-04","0.0012","0.0017","0.0033","0.0054"
"2016-09-06","10:14:37","AUD/USD","UP","51.1","-0.01","0","UP","48.6","0","UP","48.6","0","0.76449","9e-04","7e-04","2e-04","5e-04","8e-04","0.001","0.0014","0.0019","0.0035","0.0057"
"2016-09-06","10:14:42","USD/CAD","UP","46.6","-0.08","0","UP","48.9","0","UP","48.9","0","1.29038","0.0012","8e-04","3e-04","6e-04","0.0011","0.0013","0.0017","0.0026","0.0045","0.0072"
"2016-09-06","10:14:46","EUR/CHF","DOWN","56.5","-0.12","-1e-04","UP","54","0","DOWN","54","-1e-04","1.09379","5e-04","4e-04","1e-04","3e-04","5e-04","5e-04","8e-04","0.0011","0.0018","0.0035"
"2016-09-06","10:14:51","EUR/GBP","DOWN","47.9","-0.01","-1e-04","UP","47","0","UP","47","0","0.83676","9e-04","6e-04","2e-04","4e-04","8e-04","9e-04","0.0013","0.0018","0.003","0.0063"
"2016-09-06","10:14:55","NZD/USD","UP","48.6","-0.05","0","UP","52.1","0","UP","52.1","0","0.73417","0.0011","8e-04","2e-04","6e-04","0.0011","0.0012","0.0016","0.002","0.004","0.0073"
"2016-09-06","10:15:00","EUR/SEK","UP","53.7","-0.11","5e-04","UP","51.4","3e-04","UP","51.4","6e-04","9.5351","0.0073","0.0049","0.0012","0.003","0.0066","0.0081","0.0118","0.016","0.0244","0.0442"
"2016-09-06","10:15:07","EUR/NOK","UP","52.7","-0.11","8e-04","UP","52.7","3e-04","UP","52.4","6e-04","9.21179","0.0095","0.0063","0.0015","0.004","0.0085","0.0096","0.0153","0.0194","0.0322","0.0597"
"2016-09-06","10:15:13","USD/SEK","UP","44.7","-0.02","8e-04","UP","51.1","0","UP","51.1","6e-04","8.5438","0.0097","0.0066","0.0018","0.0042","0.0091","0.0109","0.0155","0.0197","0.0343","0.0486"
"2016-09-06","10:15:20","USD/NOK","UP","52.1","-0.08","0.0011","UP","48.2","2e-04","UP","51.1","9e-04","8.25409","0.0115","0.0078","0.002","0.0052","0.0102","0.0121","0.0176","0.0242","0.0414","0.0597"
"2016-09-06","10:15:25","EUR/JPY","UP","50.2","-0.08","0.0069","UP","54.6","4e-04","UP","54.6","0.0018","115.331","0.1079","0.0788","0.025","0.057","0.1106","0.1252","0.1734","0.202","0.3505","0.553"
"2016-09-06","10:15:30","XAU/USD","DOWN","46.2","-0.08","-0.0831","DOWN","53.1","-0.032","DOWN","53.1","-0.0246","1328.776","2.0362","1.2604","0.3566","0.827","1.6051","1.859","2.7749","3.4341","8.0318","15.183"
"2016-09-06","10:15:35","XAG/USD","DOWN","46.5","-0.01","-1e-04","UP","49.7","0","UP","49.7","0","19.56481","0.0545","0.0362","0.0108","0.0247","0.0461","0.0532","0.0751","0.1104","0.1913","0.3406"
"2016-09-06","10:15:40","XPD/USD","UP","50.2","-0.07","0.1056","UP","51.2","0.06","UP","51.2","0.068","682.644","2.86","1.8206","0.4639","1.1495","2.3347","2.7542","4.2196","5.4759","10.0782","22.708"
"2016-09-06","10:15:46","XPT/USD","UP","49","0.05","0.1005","UP","47.9","0.0274","UP","47.9","0.0269","1077.198","2.956","2.0199","0.5402","1.379","2.6357","3.1044","4.5857","6.54","10.8224","12.12"
"2016-09-06","10:15:51","SPX500/USD","DOWN","45.3","-0.03","-0.0906","DOWN","51.6","-0.0128","DOWN","51.6","-0.2499","2180.7","1.9314","1.2867","0.4","0.8","1.7","2","3.08","4.1","7.6198","11.1"
"2016-09-06","10:15:58","WTICO_USD","DOWN","55.9","-0.02","-0.02","DOWN","51","-0.0012","DOWN","57.3","-0.0041","44.685","0.199","0.1252","0.031","0.078","0.151","0.1897","0.2869","0.3758","0.7912","1.463"
"2016-09-06","10:16:02","BCO/USD","DOWN","49.4","-0.01","-0.0197","DOWN","49.8","-9e-04","DOWN","49.8","-0.0076","47.192","0.2141","0.1376","0.039","0.09","0.178","0.2027","0.3142","0.4073","0.8161","1.487"
"2016-09-06","11:02:25","EUR/USD","UP","49","-0.03","0","UP","53.5","0","UP","53.5","0","1.11626","9e-04","6e-04","2e-04","4e-04","8e-04","0.001","0.0013","0.0016","0.0028","0.0059"
"2016-09-06","11:02:39","USD/JPY","DOWN","47.5","-0.01","-8e-04","UP","46.8","1e-04","UP","46.8","6e-04","103.373","0.126","0.0839","0.026","0.058","0.11","0.123","0.18","0.2318","0.4434","1.028"
"2016-09-06","11:02:49","GBP/USD","UP","52.2","-0.09","0","UP","53.8","0","UP","53.8","0","1.33382","0.0016","0.001","3e-04","7e-04","0.0013","0.0015","0.0023","0.0032","0.0053","0.0122"
"2016-09-06","11:03:03","USD/CHF","UP","50","-0.06","0","UP","48.4","0","UP","48.4","0","0.97998","9e-04","6e-04","2e-04","4e-04","7e-04","9e-04","0.0012","0.0017","0.0032","0.0054"
"2016-09-06","11:03:15","AUD/USD","UP","51","-0.01","0","UP","48.4","0","UP","48.4","0","0.7639","9e-04","6e-04","2e-04","5e-04","8e-04","0.001","0.0014","0.0019","0.0035","0.0057"
"2016-09-06","11:03:26","USD/CAD","UP","46.8","-0.08","0","UP","49","0","UP","49","0","1.28973","0.0012","8e-04","3e-04","6e-04","0.0011","0.0012","0.0017","0.0026","0.0045","0.0072"
"2016-09-06","11:03:38","EUR/CHF","DOWN","56.4","-0.12","-1e-04","UP","53.8","0","UP","53.8","0","1.09388","5e-04","4e-04","1e-04","3e-04","5e-04","5e-04","8e-04","0.0011","0.0018","0.0035"
"2016-09-06","11:03:49","EUR/GBP","DOWN","48.1","-0.01","-1e-04","UP","46.8","0","UP","46.8","0","0.83683","9e-04","6e-04","2e-04","4e-04","8e-04","9e-04","0.0013","0.0018","0.003","0.0063"
